# page_id = 11a

ཞིང་སྐལ་	[ཞིང་སྐལ་] n.count NOUN Number=Sing #1->1
ཟ་མ་	[ཟ་མ་] n.count NOUN Number=Sing #9->9
འདི་	[འདི་√d] d.dem DET PronType=Dem #10->10
སྟེར་	[སྟེར་] v.imp VERB Mood=Imp #11->11
དང་	[དང་√cv] cv.ass SCONJ Case=Com #12->11 @mark
ལན་	[ལན་] n.count NOUN Number=Sing #13->13
འདི་	[འདི་√d] d.dem DET PronType=Dem #14->14
བཟློག་	[ཟློག་] v.fut.v.past VERB Tense=Fut,Past #15->15
གི་	[གྱི་√case] case.gen ADP Case=Gen #16->16
གྲོས་	[གྲོས་] n.count NOUN Number=Sing #17->17
བྱེད་	[བྱེད་] v.pres VERB Tense=Pres #18->18
ཅིང་	[ཅིང་√cv] cv.impf SCONJ Case=Impf #19->18 @mark
ཕྱི	[ཕྱི་√d] d.dem DET PronType=Dem #20->20
ར་	[དུ་√case] case.term ADP Case=Ter #21->21
བསྡད་པ	[བསྡད་པ་] n.v.fut.n.v.past VERB Tense=Fut,Past|VerbForm=Vnoun #22->22
འི་	[གྱི་√case] case.gen ADP Case=Gen #23->23
དུས་	[དུས་] n.rel NOUN NounType=Rel #24->24
སུ	[དུ་√case] case.term ADP Case=Ter #25->25
།	[།] punc PUNCT #26->26
སྔ	[སྔ་] adv.temp ADV AdvType=Tim #1->1
ར་	[དུ་√case] case.term ADP Case=Ter #2->1 @case
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #3->3
རང་	[རང་√p] p.refl PRON Reflex=Yes #4->4
གི་	[གྱི་√case] case.gen ADP Case=Gen #5->5
གཡོག་མོ་	[གཡོག་མོ་] n.count NOUN Number=Sing #6->6
ཕྱི	[ཕྱི་] n.rel NOUN NounType=Rel #7->7
ས་	[གྱིས་√case] case.agn ADP Case=Agn #8->8
ཨ་ཁུ	[ཨ་ཁུ་] n.count NOUN Number=Sing #9->9
འི་	[གྱི་√case] case.gen ADP Case=Gen #10->9 @case
གཡོག་	[གཡོག་] n.count NOUN Number=Sing #11->11
བྱེད་པ་	[བྱེད་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #12->12
ཅིག་	[ཅིག་√d] d.indef DET PronType=Ind #13->13
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #14->14
ཆུ་	[ཆུ་] n.mass NOUN Number=Coll #15->15
འཆུ་	[འཆུ་√2] v.fut.v.pres VERB Tense=Fut,Pres #16->16
རུ་	[དུ་√cv] cv.term SCONJ Case=Ter #17->16 @mark
ཕྱིན་པ	[འགྲོ་] n.v.past VERB Tense=Past|VerbForm=Vnoun #18->18	[ཕྱིན་] n.v.past VERB Tense=Past|VerbForm=Vnoun #18->18
ས	[གྱིས་√case] case.agn ADP Case=Agn #19->19
།	[།] punc PUNCT #20->20
ར་བ་	[ར་བ་] n.count NOUN Number=Sing #1->1
ན་	[ན་√case] case.loc ADP Case=Loc #2->1 @case
རྟ་	[རྟ་] n.count NOUN Number=Sing #3->3
མང་པོ་	[མང་པོ་] adj ADJ #4->4
བཏགས་	[གཏོག་√2] v.past VERB Tense=Past #5->5	[འཐག་√1] v.past VERB Tense=Past #5->5	[འདོག་] v.past VERB Tense=Past #5->5	[འདོགས་] v.past VERB Tense=Past #5->5
ཡོད་པ་	[ཡོད་] n.v.invar VERB VerbForm=Vnoun #6->6
མ་	[མ་√neg] neg PART Polarity=Neg #7->8 @advmod
མཐོང་བ	[མཐོང་] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8
ར	[དུ་√case] case.term ADP Case=Ter #9->9
།	[།] punc PUNCT #10->10
སྡིག་པ་	[སྡིག་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #1->1
དང་	[དང་√case] case.ass ADP Case=Com #2->2
།	[།] punc PUNCT #3->3
སྡོམ་	[སྡོམ་] n.count NOUN Number=Sing #1->1
དང་	[དང་√case] case.ass ADP Case=Com #2->1 @case
།	[།] punc PUNCT #3->3
སྦྲུལ་	[སྦྲུལ་] n.count NOUN Number=Sing #1->1
དང་	[དང་√case] case.ass ADP Case=Com #2->1 @case
།	[།] punc PUNCT #3->3
སྦལ་ལྗོང་	[སྦལ་ལྗོང་] n.count NOUN Number=Sing #1->1
ལ་	[ལ་√case] case.all ADP Case=All #2->1 @case
སོགས་པ	[སོགས་] n.v.invar VERB VerbForm=Vnoun #3->3
ས་	[གྱིས་√case] case.agn ADP Case=Agn #4->4
གང་བ	[གང་] n.v.invar VERB VerbForm=Vnoun #5->5
འི་	[གྱི་√case] case.gen ADP Case=Gen #6->6
ནང་	[ནང་] n.rel NOUN NounType=Rel #7->7
ན་	[ན་√case] case.loc ADP Case=Loc #8->8
སྡིག་པ	[སྡིག་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #9->9
ར་	[དུ་√case] case.term ADP Case=Ter #10->10
རྭ་ཅན་གཡག་ཤད་	[རྭ་ཅན་གཡག་ཤད་] n.count NOUN Number=Sing #11->11
ཙམ་	[ཙམ་√d] d.tsam DET PronType=Tsam #12->11 @det
ཅིག་	[ཅིག་√d] d.indef DET PronType=Ind #13->13
གི་	[གྱི་√case] case.gen ADP Case=Gen #14->14
རྭ་	[རྭ་] n.count NOUN Number=Sing #15->15
བར་	[བར་] n.rel NOUN NounType=Rel #16->16
ན་	[ན་√case] case.loc ADP Case=Loc #17->17
ཀ་བ་	[ཀ་བ་] n.count NOUN Number=Sing #18->18
བཅུག་	[འཇུག་√2] v.past VERB Tense=Past #19->19	[གཞུག་] v.past VERB Tense=Past #19->19
སྟེ་	[ཏེ་√cv] cv.sem SCONJ Case=Sem #20->19 @mark
ཕྱི	[ཕྱི་√d] d.dem DET PronType=Dem #21->21
ར་	[དུ་√case] case.term ADP Case=Ter #22->22
འཐེན་པ་	[འཐེན་] n.v.past.n.v.pres VERB Tense=Past,Pres|VerbForm=Vnoun #23->23
མཐོང་བ	[མཐོང་] n.v.invar VERB VerbForm=Vnoun #24->24
ས་	[གྱིས་√case] case.agn ADP Case=Agn #25->25
འཇིགས་	[འཇིགས་] v.invar VERB #26->26
གྲགས་	[གྲགས་] v.aux VERB VerbType=Aux #27->27
བྲོས་	[འབྲོས་] v.past VERB Tense=Past #28->28
ཏེ་	[ཏེ་√cv] cv.sem SCONJ Case=Sem #29->28 @mark
ཕྱི	[ཕྱི་√d] d.dem DET PronType=Dem #30->30
ར་	[དུ་√case] case.term ADP Case=Ter #31->31
ཐོན་	[འཐོན་√1] v.fut.v.past VERB Tense=Fut,Past #32->32
མ་	[མ་√neg] neg PART Polarity=Neg #33->34 @advmod
ཐག་	[ཐག་] v.aux VERB VerbType=Aux #34->34
ཏུ	[དུ་√cv] cv.term SCONJ Case=Ter #35->34 @mark
།	[།] punc PUNCT #36->34 @punct
ར་བ་	[ར་བ་] n.count NOUN Number=Sing #1->1
ན་	[ན་√case] case.loc ADP Case=Loc #2->1 @case
རྟ་རྒོད་མ་	[རྟ་རྒོད་མ་] n.count NOUN Number=Sing #3->3
ཚན་མ་	[ཚན་མ་] n.count NOUN Number=Sing #4->4
དང་	[དང་√case] case.ass ADP Case=Com #5->4 @case
བཟེབ་	[བཟེབ་] n.count NOUN Number=Sing #6->6
འདྲེས་པ་	[འདྲེ་] n.v.invar VERB VerbForm=Vnoun #7->7
མང་པོ་	[མང་པོ་] adj ADJ #8->8
བཏགས་	[གཏོག་√2] v.past VERB Tense=Past #9->9	[འཐག་√1] v.past VERB Tense=Past #9->9	[འདོག་] v.past VERB Tense=Past #9->9	[འདོགས་] v.past VERB Tense=Past #9->9
ཡོད་པ་	[ཡོད་] n.v.invar VERB VerbForm=Vnoun #10->10
ལས	[ལས་√case] case.abl ADP Case=Abl #11->11
།	[།] punc PUNCT #12->12
བཟེབ་	[བཟེབ་] n.count NOUN Number=Sing #1->1
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn #2->1 @case
རྒོད་མ་	[རྒོད་མ་] n.count NOUN Number=Sing #3->3
གཙེས་པ	[འཚེ་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #4->4
ས	[གྱིས་√case] case.agn ADP Case=Agn #5->5
།	[།] punc PUNCT #6->6
རྟ་	[རྟ་] n.count NOUN Number=Sing #1->1
ཀུན་	[ཀུན་√d] d.plural DET Number=Plur #2->1 @det
འགྲོགས་པ	[འགྲོགས་] n.v.invar VERB VerbForm=Vnoun #3->3
འི་	[གྱི་√case] case.gen ADP Case=Gen #4->4
ཕྲ་ཐོ་	[ཕྲ་ཐོ་] n.count NOUN Number=Sing #5->5
དང་	[དང་√case] case.ass ADP Case=Com #6->5 @case
།	[།] punc PUNCT #7->7
རྒོད་མ	[རྒོད་མ་] n.count NOUN Number=Sing #1->1
ས་	[གྱིས་√case] case.agn ADP Case=Agn #2->1 @case
བཟེབ་	[བཟེབ་] n.count NOUN Number=Sing #3->3
ལ་	[ལ་√case] case.all ADP Case=All #4->3 @case
ཕྲ་	[ཕྲ་] n.count NOUN Number=Sing #5->5
རྒྱབ་པ་	[རྒྱག་√1] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #6->6
ཀ་བ་	[ཀ་བ་] n.count NOUN Number=Sing #7->7
ལ་	[ལ་√case] case.all ADP Case=All #8->7 @case
ཕོག་པ	[འཕོག་] n.v.invar VERB VerbForm=Vnoun #9->9
ས	[གྱིས་√case] case.agn ADP Case=Agn #10->10
།	[།] punc PUNCT #11->11
ཀ་བ་	[ཀ་བ་] n.count NOUN Number=Sing #1->1
འགྱེལ་	[འགྱེལ་] v.invar VERB #2->2
ཏེ	[ཏེ་√cv] cv.sem SCONJ Case=Sem #3->2 @mark
།	[།] punc PUNCT #4->2 @punct
ཁྱིམ་	[ཁྱིམ་] n.count NOUN Number=Sing #1->1
གཏིབས་པ	[གཏིབ་] n.v.past.n.v.pres VERB Tense=Past,Pres|VerbForm=Vnoun #2->2
འི་	[གྱི་√case] case.gen ADP Case=Gen #3->3
གཏིབས་	[གཏིབས་] n.count NOUN Number=Sing #4->4
འོག་	[འོག་] n.rel NOUN NounType=Rel #5->5
ཏུ་	[དུ་√case] case.term ADP Case=Ter #6->6
ཨ་ཁུ	[ཨ་ཁུ་] n.count NOUN Number=Sing #7->7
འི་	[གྱི་√case] case.gen ADP Case=Gen #8->7 @case
བུ་	[བུ་] n.count NOUN Number=Sing #9->9
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #10->9 @det
དང་	[དང་√case] case.ass ADP Case=Com #11->9 @case
།	[།] punc PUNCT #12->12
གནའ་མ་	[གནའ་མ་] n.count NOUN Number=Sing #1->1
སོགས་	[སོགས་√d] d.det DET #2->1 @det
མི་	[མི་] n.count NOUN Number=Sing #3->3
མདའ་	[མདའ་] n.count NOUN Number=Sing #4->4
སུམ་	[སུམ་] num.card NUM NumType=Card|NumForm=Word #5->5
ཅུ་	[ཅུ་] num.card NUM NumType=Card|NumForm=Word #6->6
སོ་	[སོ་] num.card NUM NumType=Card|NumForm=Word #7->7
ལྔ་	[ལྔ་] num.card NUM NumType=Card|NumForm=Word #8->8
ཤི་བ	[འཆི་] n.v.past VERB Tense=Past|VerbForm=Vnoun #9->9
ས་	[གྱིས་√case] case.agn ADP Case=Agn #10->10
ཁང་བ	[ཁང་བ་] n.count NOUN Number=Sing #11->11
འི་	[གྱི་√case] case.gen ADP Case=Gen #12->11 @case
ནང་	[ནང་] n.rel NOUN NounType=Rel #13->13
ས་ཚུབ་	[ས་ཚུབ་] n.count NOUN Number=Sing #14->14
དང་	[དང་√case] case.ass ADP Case=Com #15->14 @case
རོ	[རོ་] n.count NOUN Number=Sing #16->16
ས་	[གྱིས་√case] case.agn ADP Case=Agn #17->16 @case
གང་	[གང་] v.invar VERB #18->18
།	[།] punc PUNCT #19->18 @punct
ཕྱི་	[ཕྱི་√d] d.dem DET PronType=Dem #1->1
ངུ་ཆོང་	[ངུ་ཆོང་] n.count NOUN Number=Sing #2->2
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #3->2 @case
གང་བ་	[གང་] n.v.invar VERB VerbForm=Vnoun #4->4
དེ་	[དེ་√d] d.dem DET PronType=Dem #5->5
པེ་ཏ	[པེ་ཏ་] n.prop PROPN #6->6
ས་	[གྱིས་√case] case.agn ADP Case=Agn #7->6 @case
མཐོང་	[མཐོང་] v.invar VERB #8->8
སྟེ	[ཏེ་√cv] cv.sem SCONJ Case=Sem #9->8 @mark
།	[།] punc PUNCT #10->8 @punct
མྱུར་	[མྱུར་] v.pres VERB Tense=Pres #1->1
དུ་	[དུ་√cv] cv.term SCONJ Case=Ter #2->1 @mark
ཨ་མ	[ཨ་མ་] n.count NOUN Number=Sing #3->3
འི་	[གྱི་√case] case.gen ADP Case=Gen #4->3 @case
ས	[ས་] n.rel NOUN NounType=Rel #5->5
ར་	[དུ་√case] case.term ADP Case=Ter #6->6
ཕྱིན་	[འགྲོ་] v.past VERB Tense=Past #7->7	[ཕྱིན་] v.past VERB Tense=Past #7->7
ནས	[ནས་√cv] cv.ela SCONJ Case=Ela #8->7 @mark
།	[།] punc PUNCT #9->7 @punct
ཨ་མ་	[ཨ་མ་] n.count NOUN Number=Sing #1->1
ཨ་མ་	[ཨ་མ་] n.count NOUN Number=Sing #2->2
ཨ་ཁུ	[ཨ་ཁུ་] n.count NOUN Number=Sing #3->3
འི་	[གྱི་√case] case.gen ADP Case=Gen #4->3 @case
ཁྱིམ་	[ཁྱིམ་] n.count NOUN Number=Sing #5->5
གཏིབས་	[གཏིབ་] v.past.v.pres VERB Tense=Past,Pres #6->6
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #7->6 @mark
མི་	[མི་] n.count NOUN Number=Sing #8->8
མང་པོ་	[མང་པོ་] adj ADJ #9->9
ཤི་	[འཆི་] v.past VERB Tense=Past #10->10
འདུག་	[འདུག་] v.invar VERB #11->11
ལྟོས་	[ལྟ་√1] v.imp VERB Mood=Imp #12->12
དང་	[དང་√cv] cv.ass SCONJ Case=Com #13->12 @mark
ཟེར་བ	[ཟེར་√1] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #14->14	[ཟེར་√2] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #14->14
འི་	[གྱི་√case] case.gen ADP Case=Gen #15->15
གཏམ་	[གཏམ་] n.count NOUN Number=Sing #16->16
བཤད་པ	[འཆད་√2] n.v.fut.n.v.past VERB Tense=Fut,Past|VerbForm=Vnoun #17->17	[ཤད་] n.v.fut.n.v.past VERB Tense=Fut,Past|VerbForm=Vnoun #17->17
ས	[གྱིས་√case] case.agn ADP Case=Agn #18->18
།	[།] punc PUNCT #19->19
ཨ་མ	[ཨ་མ་] n.count NOUN Number=Sing #1->1
ས་	[གྱིས་√case] case.agn ADP Case=Agn #2->1 @case
བདེན་	[བདེན་] v.fut.v.pres VERB Tense=Fut,Pres #3->3
ནམ་	[འམ་√cv] cv.ques PART Polarity=Xor #4->3 @discourse
མི་	[མི་√neg] neg PART Polarity=Neg #5->6 @advmod
བདེན་	[བདེན་] v.fut.v.pres VERB Tense=Fut,Pres #6->6
སྙམ་	[སྙམ་] v.invar VERB #7->7
དགའ་	[དགའ་] v.invar VERB #8->8
གྲགས་	[གྲགས་] v.aux VERB VerbType=Aux #9->9
ལངས་	[ལྡང་√1] v.past VERB Tense=Past #10->10	[ལྡང་√2] v.past VERB Tense=Past #10->10	[ལང་√1] v.past VERB Tense=Past #10->10	[ལང་√2] v.past VERB Tense=Past #10->10
ཏེ་	[ཏེ་√cv] cv.sem SCONJ Case=Sem #11->10 @mark
བལྟས་པ	[ལྟ་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #12->12
ས	[གྱིས་√case] case.agn ADP Case=Agn #13->13
།	[།] punc PUNCT #14->14
ཨ་ཁུ	[ཨ་ཁུ་] n.count NOUN Number=Sing #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->1 @case
ཁྱིམ་	[ཁྱིམ་] n.count NOUN Number=Sing #3->3
ས་ཚུབ་	[ས་ཚུབ་] n.count NOUN Number=Sing #4->4
ཕྱུར་རེ་བ་	[ཕྱུར་རེ་བ་] adj ADJ #5->5
དང་	[དང་√case] case.ass ADP Case=Com #6->6
།	[།] punc PUNCT #7->7
ལུང་བ་	[ལུང་བ་] n.count NOUN Number=Sing #1->1
ངུ་ཙི་	[ངུ་ཙི་] n.count NOUN Number=Sing #2->2
ཐེག་ཐེག་པ་	[ཐེག་ཐེག་པ་] adj ADJ #3->3
མཐོང་	[མཐོང་] v.invar VERB #4->4
སྟེ	[ཏེ་√cv] cv.sem SCONJ Case=Sem #5->4 @mark
།	[།] punc PUNCT #6->4 @punct
ཧ་	[ཧ་] n.count NOUN Number=Sing #1->1
ལས་པ་	[ལས་] n.v.invar VERB VerbForm=Vnoun #2->2
ལྟ	[ལྟ་] n.rel NOUN NounType=Rel #3->3
ར་	[དུ་√case] case.term ADP Case=Ter #4->4
དགའ་	[དགའ་] v.past.v.pres VERB Tense=Past,Pres #5->5
ནས	[ནས་√cv] cv.ela SCONJ Case=Ela #6->5 @mark
།	[།] punc PUNCT #7->5 @punct
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ཚེ་	[ཚེ་] n.rel NOUN NounType=Rel #3->3
ཨ་མ	[ཨ་མ་] n.count NOUN Number=Sing #4->4
ས་	[གྱིས་√case] case.agn ADP Case=Agn #5->4 @case
དབྱུག་པ་	[དབྱུག་པ་] n.count NOUN Number=Sing #6->6
རིང་པོ་	[རིང་པོ་] adj ADJ #7->7
ཞིག་	[ཅིག་√d] d.indef DET PronType=Ind #8->8
གི་	[གྱི་√case] case.gen ADP Case=Gen #9->9
རྩེ་	[རྩེ་] n.count NOUN Number=Sing #10->10
ལ་	[ལ་√case] case.all ADP Case=All #11->10 @case
གོས་ཧྲུལ་	[གོས་ཧྲུལ་] n.count NOUN Number=Sing #12->12
སྐྱོན་	[སྐྱོན་√1] v.fut.v.pres VERB Tense=Fut,Pres #13->13
ཏེ་	[ཏེ་√cv] cv.sem SCONJ Case=Sem #14->13 @mark
ཕྱར་	[འཕྱར་] v.past VERB Tense=Past #15->15
ནས	[ནས་√cv] cv.ela SCONJ Case=Ela #16->15 @mark
།	[།] punc PUNCT #17->15 @punct
སྐད་	[སྐད་] n.count NOUN Number=Sing #1->1
ཆེན་པོ	[ཆེན་པོ་] adj ADJ #2->2
ས་	[གྱིས་√case] case.agn ADP Case=Agn #3->3
གསོལ་	[གསོལ་] v.fut.v.pres VERB Tense=Fut,Pres #4->4
ལོ་	[འོ་√cv] cv.fin PART Mood=Ind #5->4 @discourse
མཆོད་	[མཆོད་] v.imp VERB Mood=Imp #6->6
ཅིག་	[ཅིག་√cv] cv.imp PART Mood=Imp #7->6 @discourse
ལྷ་བླ་མ་དཀོན་མཆོག་	[ལྷ་བླ་མ་དཀོན་མཆོག་] n.count NOUN Number=Sing #8->8
གསུམ	[གསུམ་] num.card NUM NumType=Card|NumForm=Word #9->9
།	[།] punc PUNCT #10->10
# page_id = 17a
ཁོ་	[ཁོ་√p] p.pers PRON PronType=Prs PRON PronType=Prs #1->1
དེ་	[དེ་√d] d.dem DET PronType=Dem DET PronType=Dem #2->2
ཡུལ་མི་	[ཡུལ་མི་] n.count NOUN Number=Sing NOUN Number=Sing #3->3
ཁྱིམ་མཛེས་པ་	[ཁྱིམ་མཛེས་པ་] n.count NOUN Number=Sing NOUN Number=Sing #4->4
ཀུན་	[ཀུན་√d] d.plural DET Number=Plur DET Number=Plur #5->4 @det
མི་ལ་ཤེས་རབ་རྒྱལ་མཚན་	[མི་ལ་ཤེས་རབ་རྒྱལ་མཚན་] n.prop PROPN PROPN #6->6
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All #7->6 @case
བུ་	[བུ་] n.count NOUN Number=Sing NOUN Number=Sing #8->8
སྐྱེས་	[སྐྱེ་] v.past VERB Tense=Past VERB Tense=Past #9->9
ཨེ་	[ཨེ་√neg] neg PART Polarity=Neg PART Polarity=Neg #10->11 @advmod
འདུག	[འདུག་] v.invar VERB VERB #11->11
ང་	[ང་√p] p.pers PRON PronType=Prs PRON PronType=Prs #1->1
ཉང་ཚ་དཀར་རྒྱན་	[ཉང་ཚ་དཀར་རྒྱན་] n.prop PROPN PROPN #2->2
གྱིས་	[གྱིས་√case] case.agn ADP Case=Agn ADP Case=Agn #3->2 @case
གོས་ཧྲུལ་	[གོས་ཧྲུལ་] n.count NOUN Number=Sing NOUN Number=Sing #4->4
གྱོན	[གྱོན་] v.invar VERB VERB #5->5
།	[།] punc PUNCT PUNCT #6->5 @punct
ལྟོ་ངན་	[ལྟོ་ངན་] n.count NOUN Number=Sing #1->1
ཟོས་	[འཛའ་] v.past VERB Tense=Past #2->2	[ཟ་√2] v.past VERB Tense=Past #2->2	[ཟ་√3] v.past VERB Tense=Past #2->2
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #3->2 @mark
བུ	[བུ་] n.count NOUN Number=Sing #4->4
འི་	[གྱི་√case] case.gen ADP Case=Gen #5->4 @case
བརྒྱགས་	[བརྒྱགས་] n.count NOUN Number=Sing #6->6
སྦྱངས་པ་	[སྦྱོང་] n.v.past VERB Tense=Past|VerbForm=Vnoun #7->7
ལ་	[ལ་√case] case.all ADP Case=All #8->8
དོན་	[དོན་] n.count NOUN Number=Sing #9->9
བྱུང་	[འབྱུང་] v.past VERB Tense=Past #10->10
ཨེ་	[ཨེ་√neg] neg PART Polarity=Neg #11->12 @advmod
འདུག་	[འདུག་] v.invar VERB #12->12


ལྟོས་	[ལྟ་√1] v.imp VERB Mood=Imp #13->13
དང་	[དང་√cv] cv.ass SCONJ Case=Com #14->13 @mark
།	[།] punc PUNCT #15->13 @punct
དང་པོ་	[དང་པོ་] num.ord ADJ NumType=Ord #1->1
ཨ་ཁུ་	[ཨ་ཁུ་] n.count NOUN Number=Sing #2->2
དང་	[དང་√case] case.ass ADP Case=Com #3->2 @case
ཨ་ནེ་	[ཨ་ནེ་] n.count NOUN Number=Sing #4->4
གཉིས་	[གཉིས་] num.card NUM NumType=Card|NumForm=Word #5->5
ན་རེ་	[ན་རེ་√case] case.nare quote.B ADP Case=Qot #6->6
